"X","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs","WellType"
516,"1725SEW052",NA,NA,"Unknown",NA,NA,NA,NA,186040,259150,"to 20m","SCARDAUN",NA,"Roscommon","41","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WELL GRANT INFO",NA,NA,"A"
517,"1725SEW053",NA,NA,"Unknown",NA,NA,NA,"1998-04-28",199170,252260,"to 20m","CARROWPHADEEN",NA,"Roscommon","46","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WELL GRANT INFO
water analysis available",NA,NA,"A"
518,"1725SEW054","655",NA,"Borehole",44.2,NA,"Bedrock Not Met","1997-11-19",192500,253640,"to 20m","TURLAGH",NA,"Roscommon","45","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,203,35.1,38.1,NA,NA,NA,"Drilled by Patrick Briody, Rathangan
Clay & Boulders",NA,"Yield Estimated","A"
519,"1725SEW055","686",NA,"Borehole",36.6,NA,"Bedrock Not Met","1998-08-04",191990,252570,"to 20m","BALLAGH",NA,"Roscommon","45","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,30.5,33.5,NA,NA,NA,"Drilled by Patrick Briody, Rathangan
Clay & Boulders",NA,"Yield Estimated","A"
520,"1725SEW056","624",NA,"Borehole",42.7,NA,"Bedrock Not Met","1994-03-25",193390,252810,"to 20m","BALLAGH",NA,"Roscommon","45","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,36.6,39.6,NA,NA,NA,"Drilled by Patrick Briody, Rathangan
clay & boulders.",NA,"Yield Estimated","A"
521,"1725SEW057","900",NA,"Borehole",54.9,27.4,"Bedrock Met","1998-10-05",191340,254960,"to 20m","BALLYGLASS",NA,"Roscommon","45","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,42.7,48.8,NA,NA,NA,"Drilled by Patrick Briody, Rathangan
Clay/gravel/Limestone",NA,"Estimated Yield","A"
522,"1725SEW058","ILC 1428",NA,"Borehole",43.3,NA,NA,NA,192640,255260,"to 20m","SCREGG",NA,"Roscommon","42","Agri & domestic use","Poor",NA,21.8,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
523,"1725SEW059","ILC 1882",NA,"Borehole",83.8,3.4,"Bedrock Met",NA,189390,253260,"to 20m","LACKAN",NA,"Roscommon","59","Agri & domestic use","Poor","V",20.7,NA,NA,NA,0.57,152,NA,NA,NA,NA,NA,"Limestone","lst (o/b clay&stones)","Another pump test revealed a similar sp.cap of 0.34 and a Prod value of V","A"
524,"1725SEW060","ILC 1702A",NA,"Borehole",26.2,NA,"DTB Unknown",NA,190740,250560,"to 20m","CORRALEA",NA,"Roscommon","45","Unknown","Moderate","I",87.3,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
525,"1725SEW061","ILC 1365",NA,"Borehole",62.5,NA,"DTB Unknown",NA,194760,251060,"to 20m","LISFELIM",NA,"Roscommon","61","Agri & domestic use","Poor","IV",24.1,NA,NA,NA,16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
526,"1725SEW062","1470",NA,"Borehole",25.6,NA,NA,NA,197490,253410,"to 20m","BINMUCK",NA,"Roscommon","62","Unknown","Poor",NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
527,"1725SEW063","1471",NA,"Borehole",24.4,NA,"DTB Unknown",NA,198840,252840,"to 20m","BALLYBROGAN",NA,"Roscommon","63","Unknown","Poor","IV",15.93,NA,NA,NA,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
528,"1725SEW065","ILC 1472",NA,"Borehole",21.3,NA,"DTB Unknown",NA,197180,254210,"to 20m","CURRAGHALAHER",NA,"Roscommon","45","Agri & domestic use","Poor","III",16.5,NA,NA,NA,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
529,"1725SEW066","ILC 1608",NA,"Borehole",NA,NA,"DTB Unknown",NA,191840,250310,"to 20m","LYSTERFIELD",NA,"Roscommon","66","Agri & domestic use","Poor","V",10.9,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
530,"1725SEW067","ILC 1608A",NA,"Borehole",24.1,NA,NA,NA,191830,250460,"to 20m","LYSTERFIELD",NA,"Roscommon","45","Agri & domestic use","Moderate","III",65.5,NA,NA,NA,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
531,"1725SEW068",NA,NA,"Borehole",79.2,24.4,"Bedrock Met","2000-09-12",192620,254360,"to 20m","BARNACULLEN",NA,"Roscommon","45","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,54.9,73.2,NA,NA,NA,"Drilled by Patrick Briody, Rathangan
Limestone",NA,"Estimated Yield; 150 mm steel casing 125 plastic to 25.6m","A"
532,"1725SEW079",NA,NA,"Borehole",61,2,"Bedrock Met",NA,196900,251040,"to 20m","CARNAGH WEST",NA,"Roscommon","45","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIMESTONE",NA,NA,"A"
533,"1725SWW003",NA,"ROSCOMMON CO CO","Borehole",39,NA,"DTB Unknown",NA,182970,257430,"to 20m","ATHLEAGUE",NA,"Roscommon","41","Public supply (Co Co)","Excellent",NA,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FROM THE STRIDE SHEETS",NA,NA,"A"
534,"1725SWW004",NA,NA,"Borehole",45.1,NA,"DTB Unknown",NA,183070,257450,"to 20m","ATHLEAGUE",NA,"Roscommon","41","Industrial use","Excellent","I",545,NA,NA,1.8,272,NA,10.7,44.5,NA,NA,NA,"FROM STRIDE SHEETS
Drilled by Pat Healy",NA,"72 hr test","A"
535,"1725SWW019","Mount Talbot Spring","ROSCOMMON CO CO","Spring",NA,NA,"DTB Unknown","1995-06-01",182070,252470,"to 20m","CLOONLAUGHNAN",NA,"Roscommon","44","Public supply (Co Co)","High Spring",NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CO CO INFO 04/2000.CHLORINE & FLUORINE TREATMENT",NA,"High Yield. Malcolm Doak thesis records a minimum flow of 4000m3/d and an average  of 6500m3/d","A"
536,"1725SWW020","PR59A","ROSCOMMONCO CO","Borehole",88,NA,NA,NA,181630,259130,"to 20m","TOBERAVADDY",NA,"Roscommon","41","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CO CO INFO 04/2000",NA,NA,"A"
537,"1725SWW021",NA,NA,"Borehole",61,4.6,"Bedrock Met","1999-12-03",181830,259880,"to 20m","CORDERRYHUGH",NA,"Roscommon","41","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,42.7,48.8,54.9,NA,NA,NA,NA,NA,"A"
538,"1725SWW022","ILC 1698",NA,"Borehole",24.1,NA,NA,NA,179720,259410,"to 20m","AGHAGOWER",NA,"Roscommon","41","Agri & domestic use","Moderate","III",91.6,NA,NA,3.7,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
539,"1727NEW001","PR24","ROSCOMMON CO CO","Spring",NA,NA,NA,"2000-04-01",185080,283900,"to 20m","CORRACREIGH",NA,"Roscommon","22","Public supply (Co Co)","Intermediate Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLONONEYQUINN SCHEME. CHLORINATING. 51 HOUSES. 52 FARMS",NA,"Quite large dicahrge and supplies at least 50 houses and 50 farms. Many springs in same field. Pumped many yields ago and affected wells upto 4/5 miles away, but not other springs in same field.","A"
540,"1727NEW002",NA,"ROSCOMMON CO CO","Spring",NA,NA,NA,NA,190240,282660,"to 20m","ANNAGHMORE",NA,"Roscommon","23","Public supply (Co Co)","Low Spring",NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/2000. ANNAGHMORE SCHEME. CHLORINATING",NA,NA,"A"
541,"1727NEW003",NA,"ROSCOMMON CO CO","Spring",NA,NA,NA,"2000-04-01",190250,289720,"to 20m","CARROWKEEL",NA,"Roscommon","17","Public supply (Co Co)","Low Spring",NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CF ROSC INFO 04/2000.AUGHRIM SCHEME.ANALYSES CHEM, BACT",NA,NA,"A"
542,"1727NEW004",NA,"ROSCOMMON CO CO","Spring",NA,NA,NA,"2000-04-01",190250,289690,"to 20m","CARROWKEEL",NA,"Roscommon","17","Public supply (Co Co)","Low Spring",NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CORBALLY/BOHEROE SCHEME",NA,NA,"A"
543,"1727NEW005",NA,"ROSCOMMON CO CO","Spring",NA,NA,NA,"2000-04-01",190250,289660,"to 20m","CARROWKEEL",NA,"Roscommon","17","Public supply (Co Co)","Low Spring",NA,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CF COUNCIL INFO 04/2000. CREEEVE SCHEME.",NA,NA,"A"
544,"1727NEW009",NA,NA,"Borehole",50.3,8.5,"Bedrock Met","1998-05-15",187200,281550,"to 20m","CLOONEIGH",NA,"Roscommon","22","Domestic use only","Poor","IV",38.2,NA,NA,8.5,4.48,152,33.5,NA,NA,NA,NA,"Drilled by Dullea, Donegal",NA,"6 hr test","A"
545,"1727NEW010",NA,NA,"Unknown",NA,NA,NA,"1998-07-14",187020,281940,"to 20m","CLOONEIGH",NA,"Roscommon","22","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data",NA,"Bacteria data available","A"
546,"1727NEW011",NA,NA,"Unknown",NA,NA,NA,"1999-09-10",194520,288340,"to 20m","CLOONSHANNAGH",NA,"Roscommon","17","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHEMISTRY DATA AVAILABLE","A"
547,"1727NEW012",NA,NA,"Unknown",NA,NA,NA,"1999-11-22",190860,281040,"to 20m","CLOONSCREANE",NA,"Roscommon","23","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf well grant info",NA,NA,"A"
548,"1727NEW013",NA,NA,"Unknown",NA,NA,NA,"1999-03-30",190620,281120,"to 20m","CLOONSCREANE",NA,"Roscommon","23","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf well grant info",NA,NA,"A"
549,"1727NEW014",NA,NA,"Borehole",NA,NA,NA,"2000-02-07",199780,282120,"to 20m","CULLEENAGHAMORE",NA,"Roscommon","24","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data",NA,"Chemistry data available","A"
550,"1727NEW015",NA,NA,"Borehole",NA,NA,NA,"1998-06-17",198120,280340,"to 20m","KILLINORDAN",NA,"Roscommon","29","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf well grant info",NA,"chemistry data available","A"
551,"1727NEW016",NA,NA,"Borehole",42.7,11,"Bedrock Met","1982-02-11",187350,280960,"to 20m","MONEYBOY",NA,"Roscommon","22","Domestic use only","Good","IV",109,NA,NA,NA,4,152,39.6,NA,NA,NA,NA,"Drilled by Weldon Mather","Exact site from Well Grant data","20 minute test!","A"
552,"1727NEW017",NA,NA,"Borehole",NA,NA,NA,"1998-09-28",185210,281690,"to 20m","LISNANEANE",NA,"Roscommon","22","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data",NA,"Chemistry data available","A"
553,"1727NEW018",NA,NA,"Borehole",44.2,6.4,"Bedrock Met","1998-11-15",188430,282310,"to 20m","CLOONCOR",NA,"Roscommon","22","Domestic use only","Poor","IV",35.5,NA,NA,9.75,3.64,152,25.9,NA,NA,NA,NA,"Drilled by Dullea, Donegal",NA,"6 hr test","A"
554,"1727NEW019",NA,NA,"Unknown",NA,NA,NA,"1998-12-11",199410,267970,"to 20m","CARRIGEEN",NA,"Roscommon","18","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data",NA,"Chemistry data available","A"
555,"1727NEW047",NA,NA,"Borehole",36.6,7,"Bedrock Met",NA,193800,285320,"to 20m","LISHEEN",NA,"Roscommon","23","Domestic use only","Poor",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lisheen House - Well Survey",NA,"A"
556,"1727NEW056","1316",NA,"Borehole",38.1,NA,NA,NA,195840,283020,"to 20m","TOBERPATRICK",NA,"Roscommon","23","Unknown","Poor",NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lst(o/c clay&boulders)
72 hr test. d/down16.5m,chem analyses",NA,"A"
557,"1727NWW001","PR51","ROSCOMMON CO CO PEAK SCHEME","Spring",NA,NA,NA,"2000-04-01",177130,287700,"to 20m","PEAK",NA,"Roscommon","15","Public supply (Co Co)","Low Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chlorinated. supplies 59 units (28 houses, others unknown)",NA,"Estimate low yield","A"
558,"1727NWW002","PR48 OGULLA SPRING","ROSCOMMON CO CO","Spring",NA,NA,NA,NA,181850,280880,"to 20m","OGULLA",NA,"Roscommon","22","Public supply (Co Co)","Intermediate Spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ogulla scheme. chlorinating. supplies 59 houses, 50 farms",NA,"Estimate 625m3/d","A"
559,"1727NWW003","PR13","ROSC CO CO","Unknown",NA,NA,NA,"2000-04-01",178240,282170,"to 20m","CARNAKIT",NA,"Roscommon","21","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"well grant info. carnakit scheme",NA,NA,"A"
560,"1727NWW004","856",NA,"Borehole",67.1,9.1,"Bedrock Met","1998-08-25",181890,289290,"to 20m","KILNAMRYALL",NA,"Roscommon","16","Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,152,61,64,NA,NA,NA,"Drilled by Patrick Briody, Rathangan",NA,"Yield estimated","A"
561,"1727NWW005",NA,NA,"Unknown",NA,NA,NA,"1998-10-07",183230,281520,"to 20m","CASTLELAND",NA,"Roscommon","22","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data",NA,"Chemistry data available","A"
562,"1727NWW009","1665",NA,"Borehole",53.6,NA,NA,NA,175660,282140,"to 20m","RATHMORE",NA,"Roscommon","21","Unknown","Poor",NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lst (o/b clay & stones)","lst (o/b clay & stones)","A"
563,"1727NWW010","1665A",NA,"Borehole",21.3,NA,NA,NA,175660,282170,"to 20m","RATHMOYLE",NA,"Roscommon","21","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lst (o/c clay & stones)","lst (o/c clay & stones)","A"
564,"1727NWW011","1665B",NA,"Borehole",34.4,NA,NA,NA,175660,282100,"to 20m","RATHMOYLE",NA,"Roscommon","21","Unknown","Poor",NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lst (o/b clay&stones)","lst (o/b clay and stones)","A"
565,"1727NWW012","876A",NA,"Borehole",63.4,NA,NA,NA,178920,282030,"to 20m","CARNAKIT",NA,"Roscommon","21","Unknown","Moderate",NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
566,"1727NWW013","876B",NA,"Borehole",79.9,NA,NA,NA,179160,282050,"to 20m","CARNAKIT",NA,"Roscommon","21","Unknown","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
567,"1727NWW014","876C",NA,"Borehole",39,NA,NA,NA,178810,282140,"to 20m","CARNAKIT",NA,"Roscommon","21","Unknown","Poor",NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
568,"1727NWW015",NA,"ROSCOMMON COUNTY COUNCIL","Spring",0.7,NA,NA,NA,175580,286440,"to 20m","BALLANAGARE (GORTNAGOYNE)",NA,"Roscommon","21","Group Scheme","Low Spring",NA,109.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON 6"" 21-2",NA,"DRIES IN DRY WEATHER. GOOD QUALITY. 109m3/d is probably max yield","A"
569,"1727NWW016",NA,NA,"Borehole",12.2,NA,"Bedrock Met",NA,173330,285860,"to 20m","DEERPARK",NA,"Roscommon","21","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"SHALLOW ROCKHEAD
INFORMATION 02-07-1980",NA,"GOOD QUALITY WATER , NEVER GOES DRY.","A"
570,"1727NWW017",NA,NA,"Borehole",27.4,NA,"Bedrock Met",NA,173290,285700,"to 20m","DEERPARK",NA,"Roscommon","21","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"SHALLOW DEPTH TO BEDROCK,
WELL CLOSE BY.",NA,"GOOD QUALITY","A"
571,"1727NWW018",NA,NA,"Borehole",1.6,NA,NA,NA,171620,282950,"to 20m","BRACKLOON",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON 6"" 21-3",NA,"GOOD QUALITY","A"
572,"1727NWW019",NA,NA,"Dug well",1.2,NA,NA,NA,173170,285240,"to 20m","CASHELNAGOLE",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOOD QUALITY","A"
573,"1727NWW020",NA,NA,"Borehole",32.6,18.3,NA,NA,172550,285350,"to 20m","DEERPARK",NA,"Roscommon","21","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,"6"" 21-1",NA,"GOOD QUALITY","A"
574,"1727NWW021",NA,NA,"Dug well",0.9,NA,NA,NA,174330,286940,"to 20m","BALLINCOOL",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/1",NA,NA,"A"
575,"1727NWW022",NA,NA,"Borehole",15.8,15.8,"Bedrock Met",NA,173540,287110,"to 20m","FALMORE",NA,"Roscommon","21","Group Scheme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOOD QUALITY. DISPUTE.
LACK OF INFORMATION,
6"" 21/1",NA,NA,"A"
576,"1727NWW023",NA,NA,"Dug well",2.1,NA,NA,NA,173970,287230,"to 20m","BALLINCOOL",NA,"Roscommon","21","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOOD QUALITY",NA,NA,"A"
577,"1727NWW024",NA,NA,"Borehole",35.1,NA,NA,NA,173690,286640,"to 20m","ARRAGHAN",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARTESIAN WELL
6"" SHEET 21/1",NA,NA,"A"
578,"1727NWW025",NA,NA,"Dug well",0.8,NA,NA,NA,173260,286430,"to 20m","ARRAGHAN",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/1",NA,"GOOD QUALITY","A"
579,"1727NWW026",NA,NA,"Dug well",0.8,NA,NA,NA,172340,286060,"to 20m","LUGAKEERAN",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/1",NA,NA,"A"
580,"1727NWW027",NA,NA,"Dug well",1.5,NA,NA,NA,172040,284760,"to 20m","TULLY",NA,"Roscommon","21","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/1",NA,"GOOD QUALITY","A"
581,"1727NWW028",NA,NA,"Dug well",1.3,NA,NA,NA,171460,284090,"to 20m","TULLY",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/1",NA,"GOOD QUALITY","A"
582,"1727NWW029",NA,NA,"Dug well",2.5,2,NA,NA,173040,285380,"to 20m","DEERPARK",NA,"Roscommon","21","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
583,"1727NWW030",NA,NA,"Borehole",24.4,6.1,NA,NA,173120,285500,"to 20m","DEERPARK",NA,"Roscommon","21","Group Scheme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GOOD QUALITY","A"
584,"1727NWW031",NA,NA,"Dug well",1,0.6,"Bedrock Met",NA,173410,285910,"to 20m","CASHELNAGOLE",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INFORMATION 08-07-1980",NA,"POOR QUALITY","A"
585,"1727NWW032",NA,NA,"Dug well",4.1,4,NA,NA,173790,283780,"to 20m","CADDLEBROOK",NA,"Roscommon","21","Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POOR QUALITY","A"
586,"1727NWW033",NA,NA,"Borehole",53.3,1.2,"Bedrock Met",NA,176920,285760,"to 20m","CARROWREAGH",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"BRADY CONTRACTOR","A"
587,"1727NWW034",NA,NA,"Borehole",44.8,13.7,NA,NA,176530,286120,"to 20m","TULLAGHAN",NA,"Roscommon","21","Agri & domestic use","Poor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"GOOD QUALITY","A"
588,"1727NWW035",NA,NA,"Dug well",0.8,NA,NA,NA,178240,286760,"to 20m","CARROWREAGH",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"GOOD QUALITY","A"
589,"1727NWW036",NA,NA,"Dug well",1.2,NA,NA,NA,177360,286610,"to 20m","CARROWREAGH",NA,"Roscommon","21","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"GOOD QUALITY BUT NOT USED","A"
590,"1727NWW037",NA,NA,"Dug well",0.8,NA,NA,NA,177870,287010,"to 20m","CARROWREAGH",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"GOOD QUALITY WATER. NATURAL LEVEL OF WATER BUT NOT FEEDING A FAST FLOW.","A"
591,"1727NWW038",NA,NA,"Dug well",3.3,NA,NA,NA,174530,284710,"to 20m","KILASTER",NA,"Roscommon","21","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"" SHEET 21/2",NA,"WENT DRY PREVIOUSLY","A"
592,"1727NWW039",NA,NA,"Borehole",32,NA,"Bedrock Met",NA,173980,287560,"to 20m","KNOCKROE",NA,"Roscommon","15","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,152,18.3,NA,NA,NA,NA,"DRILLED BY BRIODY BROS, MULLINGAR. INFORMATION 14-07-1980","6"" 15/3","DRIES IF PUMPED HARD.","A"
593,"1727NWW040","TOBER KNOCKAGEELY","ROSCOMMON COUNTY COUNCIL","Spring",NA,NA,NA,NA,177300,287680,"to 20m","PEAK",NA,"Roscommon","15","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REASONABLE FLOW
INFORMATON 14-07-1980","6"" 15/4","REASONABLE FLOW. WATER LEVEL 0M.","A"
594,"1727NWW041",NA,NA,"Dug well",1.1,NA,"Bedrock Met",NA,175080,287720,"to 20m","BELLANAGARE",NA,"Roscommon","15",NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,"FLOW GOOD BUT NOT USED SINCE MT. DAVID TAPPED.","6"" 15/4","FLOW GOOD BUT NOT USED SINCE MT. DAVID TAPPED.","A"
595,"1727NWW042",NA,NA,"Dug well",1.8,NA,"Bedrock Met",NA,174370,288260,"to 20m","DERREEN",NA,"Roscommon","15","Agri use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POOR QUALITY, MORE FLOW THAN WELL 1727NWW041.","6"" 15/3","POOR QUALITY, MORE FLOW THAN WELL 1727NWW041.","A"
596,"1727NWW043",NA,NA,"Spring",0.6,NA,NA,NA,174170,288090,"to 20m","KNOCKROE",NA,"Roscommon","15",NA,"Low Spring",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,"POOR QUALITY, FLOWS SEASONALLY","6"" 15/3","POOR QUALITY, FLOWS SEASONALLY","A"
597,"1727NWW044",NA,NA,"Dug well",1.9,1.9,"Bedrock Presumed",NA,174390,289310,"to 20m","LEGGATINTY",NA,"Roscommon","15","Domestic use only","Poor",NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,"GOOD QUALITY","6"" 15/3","GOOD QUALITY","A"
598,"1727NWW045",NA,NA,"Dug well",0.8,NA,"Bedrock Presumed",NA,175440,289030,"to 20m","BALLYNAHOWNA",NA,"Roscommon","15",NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,"UNUSED","6"" 15/4",NA,"A"
599,"1727NWW046",NA,NA,"Borehole",27.4,NA,NA,NA,175270,288730,"to 20m","BALLAGHCULLIA",NA,"Roscommon","15","Agri & domestic use",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sealed borehole, little information. 
Drilled by Muldoon's, Roscommon","6"" 15/4",NA,"A"
600,"1727NWW047",NA,NA,"Dug well",1.1,NA,"Bedrock Presumed",NA,178180,288240,"to 20m","MULLENDUFF",NA,"Roscommon","15","Agri use only",NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,"GOOD QUALITY","6"" 15/4","GOOD QUALITY","A"
601,"1727NWW048",NA,NA,"Borehole",28,NA,"DTB Unknown",NA,175220,289170,"to 20m","BALLAGHCULLIA",NA,"Roscommon","15","Domestic use only",NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"GOOD QUALITY, 
DRILLER HEALY, Roscommon","6"" 15/4","GOOD QUALITY, CONTRACTOR HEALY","A"
602,"1727NWW049",NA,NA,"Borehole",42.7,NA,"DTB Unknown",NA,175270,289710,"to 20m","BALLYNAHOWNA",NA,"Roscommon","15","Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good Quality, Sealed Borehole,  Info 14-07-1980
Drilled by Briody, Mullingar","6"" 15/4","GOOD QUALITY","A"
603,"1727SEW010",NA,NA,"Borehole",59.7,12.2,"Bedrock Met","1958-12-20",186440,272510,"to 20m","BALLINDERRY","St Brigids Church","Roscommon","35","Domestic use only","Poor",NA,28.4,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett, Longford
","site from well survey",NA,"A"
